web-1  | 2025-12-03 04:40:03,337 1 INFO ? werkzeug: 172.19.0.1 - - [03/Dec/2025 04:40:03] "GET /mail/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.007
web-1  | 2025-12-03 04:40:03,338 1 INFO ? werkzeug: 172.19.0.1 - - [03/Dec/2025 04:40:03] "GET /contacts/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.006
web-1  | 2025-12-03 04:40:03,342 1 INFO ? werkzeug: 172.19.0.1 - - [03/Dec/2025 04:40:03] "GET /base/static/img/icons/mrp_plm.png HTTP/1.1" 304 - 0 0.000 0.005
web-1  | 2025-12-03 04:40:03,345 1 INFO ? werkzeug: 172.19.0.1 - - [03/Dec/2025 04:40:03] "GET /base/static/img/icons/social.png HTTP/1.1" 304 - 0 0.000 0.004
web-1  | 2025-12-03 04:40:03,348 1 INFO ? werkzeug: 172.19.0.1 - - [03/Dec/2025 04:40:03] "GET /calendar/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.009
web-1  | 2025-12-03 04:40:03,352 1 INFO ? werkzeug: 172.19.0.1 - - [03/Dec/2025 04:40:03] "GET /base/static/img/icons/hr_appraisal.png HTTP/1.1" 304 - 0 0.000 0.009
web-1  | 2025-12-03 04:40:03,353 1 INFO ? werkzeug: 172.19.0.1 - - [03/Dec/2025 04:40:03] "GET /im_livechat/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.004
web-1  | 2025-12-03 04:40:03,354 1 INFO ? werkzeug: 172.19.0.1 - - [03/Dec/2025 04:40:03] "GET /base/static/img/icons/marketing_automation.png HTTP/1.1" 304 - 0 0.000 0.007
web-1  | 2025-12-03 04:40:03,357 1 INFO ? werkzeug: 172.19.0.1 - - [03/Dec/2025 04:40:03] "GET /fleet/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.011
web-1  | 2025-12-03 04:40:03,358 1 INFO ? werkzeug: 172.19.0.1 - - [03/Dec/2025 04:40:03] "GET /survey/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.004
web-1  | 2025-12-03 04:40:03,362 1 INFO ? werkzeug: 172.19.0.1 - - [03/Dec/2025 04:40:03] "GET /base/static/img/icons/appointment.png HTTP/1.1" 304 - 0 0.000 0.010
web-1  | 2025-12-03 04:40:03,367 1 INFO ? werkzeug: 172.19.0.1 - - [03/Dec/2025 04:40:03] "GET /base/static/img/icons/web_mobile.png HTTP/1.1" 304 - 0 0.000 0.006
web-1  | 2025-12-03 04:40:03,368 1 INFO ? werkzeug: 172.19.0.1 - - [03/Dec/2025 04:40:03] "GET /repair/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.005
web-1  | 2025-12-03 04:40:03,370 1 INFO ? werkzeug: 172.19.0.1 - - [03/Dec/2025 04:40:03] "GET /hr_attendance/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.005
web-1  | 2025-12-03 04:40:03,372 1 INFO ? werkzeug: 172.19.0.1 - - [03/Dec/2025 04:40:03] "GET /mass_mailing_sms/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.004
web-1  | 2025-12-03 04:40:03,375 1 INFO ? werkzeug: 172.19.0.1 - - [03/Dec/2025 04:40:03] "GET /project_todo/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.002
web-1  | 2025-12-03 04:40:03,376 1 INFO ? werkzeug: 172.19.0.1 - - [03/Dec/2025 04:40:03] "GET /base/static/img/icons/stock_barcode.png HTTP/1.1" 304 - 0 0.000 0.005
web-1  | 2025-12-03 04:40:03,380 1 INFO ? werkzeug: 172.19.0.1 - - [03/Dec/2025 04:40:03] "GET /hr_skills/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.002
web-1  | 2025-12-03 04:40:03,383 1 INFO ? werkzeug: 172.19.0.1 - - [03/Dec/2025 04:40:03] "GET /base/static/img/icons/voip.png HTTP/1.1" 304 - 0 0.000 0.001
web-1  | 2025-12-03 04:40:03,385 1 INFO ? werkzeug: 172.19.0.1 - - [03/Dec/2025 04:40:03] "GET /lunch/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.002
web-1  | 2025-12-03 04:40:03,387 1 INFO ? werkzeug: 172.19.0.1 - - [03/Dec/2025 04:40:03] "GET /base/static/img/icons/sale_amazon.png HTTP/1.1" 304 - 0 0.000 0.002
web-1  | 2025-12-03 04:40:03,387 1 INFO ? werkzeug: 172.19.0.1 - - [03/Dec/2025 04:40:03] "GET /website_hr_recruitment/static/description/icon.png HTTP/1.1" 304 - 0 0.000 0.003
web-1  | 2025-12-03 04:40:07,304 1 INFO vfs odoo.addons.base.models.ir_module: ALLOW access to module.button_immediate_upgrade on ['Vehicle Financing Management'] to user yang.jiming@mofisoft.com.sg #2 via 172.19.0.1 
web-1  | 2025-12-03 04:40:07,305 1 INFO vfs odoo.addons.base.models.ir_module: ALLOW access to module.button_upgrade on ['Vehicle Financing Management'] to user yang.jiming@mofisoft.com.sg #2 via 172.19.0.1 
web-1  | 2025-12-03 04:40:07,305 1 INFO vfs odoo.addons.base.models.ir_module: ALLOW access to module.update_list on ['Vehicle Financing Management'] to user yang.jiming@mofisoft.com.sg #2 via 172.19.0.1 
web-1  | 2025-12-03 04:40:08,515 1 INFO vfs odoo.addons.base.models.ir_module: ALLOW access to module.button_install on [] to user yang.jiming@mofisoft.com.sg #2 via 172.19.0.1 
web-1  | 2025-12-03 04:40:08,540 1 INFO vfs odoo.modules.loading: loading 1 modules... 
web-1  | 2025-12-03 04:40:08,543 1 INFO vfs odoo.modules.loading: 1 modules loaded in 0.00s, 0 queries (+0 extra) 
web-1  | 2025-12-03 04:40:08,556 1 INFO vfs odoo.modules.loading: updating modules list 
web-1  | 2025-12-03 04:40:08,557 1 INFO vfs odoo.addons.base.models.ir_module: ALLOW access to module.update_list on [] to user __system__ #1 via 172.19.0.1 
web-1  | 2025-12-03 04:40:09,334 1 INFO vfs odoo.modules.loading: loading 61 modules... 
web-1  | 2025-12-03 04:40:09,352 1 INFO vfs odoo.modules.loading: Loading module vehicle_financing (60/61) 
web-1  | 2025-12-03 04:40:09,434 1 WARNING vfs odoo.fields: Field leasing.vehicle.reg_no: unknown parameter 'unique', if this is an actual parameter you may want to override the method _valid_field_parameter on the relevant model in order to allow it 
web-1  | 2025-12-03 04:40:09,435 1 INFO vfs odoo.registry: module vehicle_financing: creating or updating database tables 
web-1  | 2025-12-03 04:40:09,615 1 INFO vfs odoo.modules.loading: loading vehicle_financing/security/ir.model.access.csv 
web-1  | 2025-12-03 04:40:09,673 1 INFO vfs odoo.modules.loading: loading vehicle_financing/data/sequence.xml 
web-1  | 2025-12-03 04:40:09,708 1 INFO vfs odoo.modules.loading: loading vehicle_financing/views/vehicle_views.xml 
web-1  | 2025-12-03 04:40:09,739 1 INFO vfs odoo.modules.loading: loading vehicle_financing/views/product_views.xml 
web-1  | 2025-12-03 04:40:09,801 1 INFO vfs odoo.modules.loading: loading vehicle_financing/views/contract_views.xml 
web-1  | 2025-12-03 04:40:09,866 1 WARNING vfs odoo.modules.loading: Transient module states were reset 
web-1  | 2025-12-03 04:40:09,869 1 ERROR vfs odoo.registry: Failed to load registry 
web-1  | 2025-12-03 04:40:09,871 1 INFO vfs odoo.modules.loading: loading 1 modules... 
web-1  | 2025-12-03 04:40:09,874 1 INFO vfs odoo.modules.loading: 1 modules loaded in 0.00s, 0 queries (+0 extra) 
web-1  | 2025-12-03 04:40:09,875 1 INFO vfs odoo.modules.loading: loading 61 modules... 
web-1  | 2025-12-03 04:40:09,892 1 INFO vfs odoo.modules.loading: 61 modules loaded in 0.02s, 0 queries (+0 extra) 
web-1  | 2025-12-03 04:40:09,950 1 WARNING vfs odoo.fields: Field leasing.vehicle.reg_no: unknown parameter 'unique', if this is an actual parameter you may want to override the method _valid_field_parameter on the relevant model in order to allow it 
web-1  | 2025-12-03 04:40:09,970 1 INFO vfs odoo.modules.loading: Modules loaded. 
web-1  | 2025-12-03 04:40:09,976 1 WARNING vfs odoo.schema: Missing not-null constraint on leasing.contract.product_id 
web-1  | 2025-12-03 04:40:09,976 1 WARNING vfs odoo.schema: Missing not-null constraint on leasing.product.name 
web-1  | 2025-12-03 04:40:09,976 1 WARNING vfs odoo.schema: Missing not-null constraint on leasing.product.product_type 
web-1  | 2025-12-03 04:40:09,979 1 INFO vfs odoo.registry: Registry loaded in 0.110s 
web-1  | 2025-12-03 04:40:09,981 1 ERROR vfs odoo.http: Exception during request handling. 
web-1  | Traceback (most recent call last):
web-1  |   File "/opt/odoo/odoo/http.py", line 2858, in __call__
web-1  |     response = request._serve_db()
web-1  |                ^^^^^^^^^^^^^^^^^^^
web-1  |   File "/opt/odoo/odoo/http.py", line 2327, in _serve_db
web-1  |     raise self._update_served_exception(exc)
web-1  |   File "/opt/odoo/odoo/http.py", line 2325, in _serve_db
web-1  |     return service_model.retrying(serve_func, env=self.env)
web-1  |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
web-1  |   File "/opt/odoo/odoo/service/model.py", line 183, in retrying
web-1  |     result = func()
web-1  |              ^^^^^^
web-1  |   File "/opt/odoo/odoo/http.py", line 2380, in _serve_ir_http
web-1  |     response = self.dispatcher.dispatch(rule.endpoint, args)
web-1  |                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
web-1  |   File "/opt/odoo/odoo/http.py", line 2601, in dispatch
web-1  |     result = self.request.registry['ir.http']._dispatch(endpoint)
web-1  |              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
web-1  |   File "/opt/odoo/odoo/addons/base/models/ir_http.py", line 351, in _dispatch
web-1  |     result = endpoint(**request.params)
web-1  |              ^^^^^^^^^^^^^^^^^^^^^^^^^^
web-1  |   File "/opt/odoo/odoo/http.py", line 785, in route_wrapper
web-1  |     result = endpoint(self, *args, **params_ok)
web-1  |              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
web-1  |   File "/opt/odoo/addons/web/controllers/dataset.py", line 38, in call_button
web-1  |     action = call_kw(request.env[model], method, args, kwargs)
web-1  |              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
web-1  |   File "/opt/odoo/odoo/service/model.py", line 93, in call_kw
web-1  |     result = method(recs, *args, **kwargs)
web-1  |              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
web-1  |   File "/opt/odoo/odoo/addons/base/models/ir_module.py", line 70, in check_and_log
web-1  |     return method(self, *args, **kwargs)
web-1  |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
web-1  |   File "/opt/odoo/odoo/addons/base/models/ir_module.py", line 681, in button_immediate_upgrade
web-1  |     return self._button_immediate_function(self.env.registry[self._name].button_upgrade)
web-1  |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
web-1  |   File "/opt/odoo/odoo/addons/base/models/ir_module.py", line 618, in _button_immediate_function
web-1  |     registry = modules.registry.Registry.new(self.env.cr.dbname, update_module=True)
web-1  |                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
web-1  |   File "/opt/odoo/odoo/tools/func.py", line 68, in locked
web-1  |     return func(inst, *args, **kwargs)
web-1  |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^
web-1  |   File "/opt/odoo/odoo/orm/registry.py", line 189, in new
web-1  |     load_modules(
web-1  |   File "/opt/odoo/odoo/modules/loading.py", line 456, in load_modules
web-1  |     load_module_graph(
web-1  |   File "/opt/odoo/odoo/modules/loading.py", line 216, in load_module_graph
web-1  |     load_data(env, idref, mode, kind='data', package=package)
web-1  |   File "/opt/odoo/odoo/modules/loading.py", line 59, in load_data
web-1  |     convert_file(env, package.name, filename, idref, mode, noupdate=kind == 'demo')
web-1  |   File "/opt/odoo/odoo/tools/convert.py", line 699, in convert_file
web-1  |     convert_xml_import(env, module, fp, idref, mode, noupdate)
web-1  |   File "/opt/odoo/odoo/tools/convert.py", line 798, in convert_xml_import
web-1  |     obj.parse(doc.getroot())
web-1  |   File "/opt/odoo/odoo/tools/convert.py", line 669, in parse
web-1  |     self._tag_root(de)
web-1  |   File "/opt/odoo/odoo/tools/convert.py", line 622, in _tag_root
web-1  |     raise ParseError(msg) from None  # Restart with "--log-handler odoo.tools.convert:DEBUG" for complete traceback
web-1  |     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
web-1  | odoo.tools.convert.ParseError: while parsing /mnt/extra-addons/vehicle_financing/views/contract_views.xml:21
web-1  | Error while validating view near:
web-1  | 
web-1  |                                 <field name="search_fee"/>
web-1  |                                 <field name="reminder_fee"/>
web-1  |                                 <field name="schedule_4_fee"/>
web-1  |                                 <field name="schedule_5_fee"/>
web-1  |                                 <field name="warning_letter_fee"/>
web-1  | 
web-1  | Field "agreement_type" does not exist in model "leasing.contract"
web-1  | 
web-1  | View error context:
web-1  | {'file': '/mnt/extra-addons/vehicle_financing/views/contract_views.xml',
web-1  |  'line': 156,
web-1  |  'name': 'leasing.contract.form',
web-1  |  'view': ir.ui.view(1077,),
web-1  |  'view.model': 'leasing.contract',
web-1  |  'view.parent': ir.ui.view(),
web-1  |  'xmlid': 'view_leasing_contract_form'}
web-1  | 
web-1  | 2025-12-03 04:40:09,982 1 INFO vfs werkzeug: 172.19.0.1 - - [03/Dec/2025 04:40:09] "POST /web/dataset/call_button/ir.module.module/button_immediate_upgrade#ir.module.module.button_immediate_upgrade HTTP/1.1" 200 - 3259 0.663 2.020
web-1  | 2025-12-03 04:43:49,482 1 INFO vfs odoo.addons.base.models.ir_http: Generating routing map for key None 
web-1  | 2025-12-03 04:43:49,500 1 INFO vfs odoo.addons.base.models.ir_module: ALLOW access to module.button_immediate_upgrade on ['Vehicle Financing Management'] to user yang.jiming@mofisoft.com.sg #2 via 172.19.0.1 
web-1  | 2025-12-03 04:43:49,503 1 INFO vfs odoo.addons.base.models.ir_module: ALLOW access to module.button_upgrade on ['Vehicle Financing Management'] to user yang.jiming@mofisoft.com.sg #2 via 172.19.0.1 
web-1  | 2025-12-03 04:43:49,503 1 INFO vfs odoo.addons.base.models.ir_module: ALLOW access to module.update_list on ['Vehicle Financing Management'] to user yang.jiming@mofisoft.com.sg #2 via 172.19.0.1 
web-1  | 2025-12-03 04:43:50,437 1 INFO vfs odoo.addons.base.models.ir_module: ALLOW access to module.button_install on [] to user yang.jiming@mofisoft.com.sg #2 via 172.19.0.1 
web-1  | 2025-12-03 04:43:50,459 1 INFO vfs odoo.modules.loading: loading 1 modules... 
web-1  | 2025-12-03 04:43:50,463 1 INFO vfs odoo.modules.loading: 1 modules loaded in 0.00s, 0 queries (+0 extra) 
web-1  | 2025-12-03 04:43:50,476 1 INFO vfs odoo.modules.loading: updating modules list 
web-1  | 2025-12-03 04:43:50,477 1 INFO vfs odoo.addons.base.models.ir_module: ALLOW access to module.update_list on [] to user __system__ #1 via 172.19.0.1 
web-1  | 2025-12-03 04:43:51,246 1 INFO vfs odoo.modules.loading: loading 61 modules... 
web-1  | 2025-12-03 04:43:51,265 1 INFO vfs odoo.modules.loading: Loading module vehicle_financing (60/61) 
web-1  | 2025-12-03 04:43:51,350 1 WARNING vfs odoo.fields: Field leasing.vehicle.reg_no: unknown parameter 'unique', if this is an actual parameter you may want to override the method _valid_field_parameter on the relevant model in order to allow it 
web-1  | 2025-12-03 04:43:51,352 1 INFO vfs odoo.registry: module vehicle_financing: creating or updating database tables 
web-1  | 2025-12-03 04:43:51,439 1 INFO vfs odoo.modules.loading: loading vehicle_financing/security/ir.model.access.csv 
web-1  | 2025-12-03 04:43:51,467 1 INFO vfs odoo.modules.loading: loading vehicle_financing/data/sequence.xml 
web-1  | 2025-12-03 04:43:51,476 1 INFO vfs odoo.modules.loading: loading vehicle_financing/views/vehicle_views.xml 
web-1  | 2025-12-03 04:43:51,503 1 INFO vfs odoo.modules.loading: loading vehicle_financing/views/product_views.xml 
web-1  | 2025-12-03 04:43:51,527 1 INFO vfs odoo.modules.loading: loading vehicle_financing/views/contract_views.xml 
web-1  | 2025-12-03 04:43:51,584 1 INFO vfs odoo.modules.loading: loading vehicle_financing/views/account_payment_views.xml 
web-1  | 2025-12-03 04:43:51,630 1 INFO vfs odoo.modules.loading: loading vehicle_financing/views/menu_views.xml 
web-1  | 2025-12-03 04:43:51,809 1 INFO vfs odoo.modules.loading: Module vehicle_financing loaded in 0.54s, 379 queries (+379 other) 
web-1  | 2025-12-03 04:43:51,810 1 INFO vfs odoo.modules.loading: 61 modules loaded in 0.56s, 379 queries (+379 extra) 
web-1  | 2025-12-03 04:43:51,863 1 WARNING vfs odoo.fields: Field leasing.vehicle.reg_no: unknown parameter 'unique', if this is an actual parameter you may want to override the method _valid_field_parameter on the relevant model in order to allow it 
web-1  | 2025-12-03 04:43:51,967 1 INFO vfs odoo.addons.base.models.ir_model: Deleting 1898@ir.model.fields.selection (vehicle_financing.selection__leasing_contract__agreement_type__lease) 
web-1  | 2025-12-03 04:43:51,992 1 INFO vfs odoo.models.unlink: User #1 deleted ir.model.data records with IDs: [35626] 
web-1  | 2025-12-03 04:43:51,993 1 INFO vfs odoo.models.unlink: User #1 deleted ir.model.fields.selection records with IDs: [1898] 
web-1  | 2025-12-03 04:43:51,996 1 INFO vfs odoo.addons.base.models.ir_model: Deleting 1897@ir.model.fields.selection (vehicle_financing.selection__leasing_contract__agreement_type__hp) 
web-1  | 2025-12-03 04:43:52,001 1 INFO vfs odoo.models.unlink: User #1 deleted ir.model.data records with IDs: [35625] 
web-1  | 2025-12-03 04:43:52,001 1 INFO vfs odoo.models.unlink: User #1 deleted ir.model.fields.selection records with IDs: [1897] 
web-1  | 2025-12-03 04:43:52,004 1 INFO vfs odoo.addons.base.models.ir_model: Deleting 7598@ir.model.fields (vehicle_financing.field_leasing_contract__agreement_type) 
web-1  | 2025-12-03 04:43:52,030 1 INFO vfs odoo.models.unlink: User #1 deleted ir.model.data records with IDs: [35582] 
web-1  | 2025-12-03 04:43:52,031 1 INFO vfs odoo.models.unlink: User #1 deleted ir.model.fields records with IDs: [7598] 
web-1  | 2025-12-03 04:43:52,293 1 INFO vfs odoo.modules.loading: Modules loaded. 
web-1  | 2025-12-03 04:43:52,302 1 INFO vfs odoo.registry: Registry changed, signaling through the database 
web-1  | 2025-12-03 04:43:52,305 1 INFO vfs odoo.registry: Registry loaded in 1.852s 
web-1  | 2025-12-03 04:43:52,305 1 INFO vfs odoo.addons.base.models.ir_module: getting next ir.actions.todo() 
web-1  | 2025-12-03 04:43:52,314 1 INFO vfs werkzeug: 172.19.0.1 - - [03/Dec/2025 04:43:52] "POST /web/dataset/call_button/ir.module.module/button_immediate_upgrade#ir.module.module.button_immediate_upgrade HTTP/1.1" 200 - 4580 0.980 1.854
web-1  | 2025-12-03 04:43:52,340 1 INFO vfs odoo.addons.base.models.ir_http: Generating routing map for key None 
web-1  | 2025-12-03 04:43:52,805 1 INFO vfs werkzeug: 172.19.0.1 - - [03/Dec/2025 04:43:52] "GET /odoo HTTP/1.1" 200 - 91 0.024 0.443
web-1  | 2025-12-03 04:43:52,863 1 INFO vfs werkzeug: 172.19.0.1 - - [03/Dec/2025 04:43:52] "GET /web/assets/debug/web.assets_web.css HTTP/1.1" 304 - 5 0.003 0.025
web-1  | 2025-12-03 04:43:52,867 1 INFO vfs werkzeug: 172.19.0.1 - - [03/Dec/2025 04:43:52] "GET /web/assets/debug/web.assets_web.js HTTP/1.1" 304 - 3 0.002 0.033
web-1  | 2025-12-03 04:43:52,942 1 INFO vfs werkzeug: 172.19.0.1 - - [03/Dec/2025 04:43:52] "GET /web/assets/debug/web.assets_web_print.css HTTP/1.1" 304 - 5 0.005 0.039
web-1  | 2025-12-03 04:43:52,942 1 INFO vfs werkzeug: 172.19.0.1 - - [03/Dec/2025 04:43:52] "GET /web/webclient/load_menus HTTP/1.1" 200 - 13 0.020 0.025
web-1  | 2025-12-03 04:43:52,991 1 INFO ? werkzeug: 172.19.0.1 - - [03/Dec/2025 04:43:52] "GET /web/static/img/favicon.ico HTTP/1.1" 304 - 0 0.000 0.001
web-1  | 2025-12-03 04:43:53,023 1 INFO vfs werkzeug: 172.19.0.1 - - [03/Dec/2025 04:43:53] "GET /web/manifest.webmanifest HTTP/1.1" 200 - 8 0.006 0.005
web-1  | 2025-12-03 04:43:53,028 1 INFO vfs werkzeug: 172.19.0.1 - - [03/Dec/2025 04:43:53] "GET /web/webclient/translations?hash=&lang=en_US HTTP/1.1" 200 - 2 0.001 0.016
web-1  | 2025-12-03 04:43:53,030 1 INFO ? werkzeug: 172.19.0.1 - - [03/Dec/2025 04:43:53] "GET /web/static/img/odoo-icon-192x192.png HTTP/1.1" 304 - 0 0.000 0.002
web-1  | 2025-12-03 04:43:53,042 1 INFO vfs werkzeug: 172.19.0.1 - - [03/Dec/2025 04:43:53] "GET /web/bundle/web_tour.interactive?lang=en_US&debug=assets HTTP/1.1" 200 - 3 0.001 0.005
web-1  | 2025-12-03 04:43:53,048 1 INFO vfs werkzeug: 172.19.0.1 - - [03/Dec/2025 04:43:53] "GET /bus/websocket_worker_bundle?v=19.0-2 HTTP/1.1" 304 - 4 0.001 0.003
web-1  | 2025-12-03 04:43:53,124 1 INFO vfs werkzeug: 172.19.0.1 - - [03/Dec/2025 04:43:53] "GET /web/assets/debug/web_tour.interactive.js HTTP/1.1" 304 - 3 0.004 0.013
web-1  | 2025-12-03 04:43:53,124 1 INFO vfs werkzeug: 172.19.0.1 - - [03/Dec/2025 04:43:53] "POST /web/action/load HTTP/1.1" 200 - 6 0.011 0.011
web-1  | 2025-12-03 04:43:53,132 1 INFO vfs werkzeug: 172.19.0.1 - - [03/Dec/2025 04:43:53] "GET /web/image?model=res.users&field=avatar_128&id=2 HTTP/1.1" 304 - 15 0.017 0.014
web-1  | 2025-12-03 04:43:53,133 1 INFO vfs werkzeug: 172.19.0.1 - - [03/Dec/2025 04:43:53] "GET /websocket?version=19.0-2 HTTP/1.1" 101 - 1 0.006 0.019
web-1  | 2025-12-03 04:43:53,153 1 INFO vfs werkzeug: 172.19.0.1 - - [03/Dec/2025 04:43:53] "POST /mail/data HTTP/1.1" 200 - 27 0.024 0.024
web-1  | 2025-12-03 04:43:53,202 1 INFO vfs werkzeug: 172.19.0.1 - - [03/Dec/2025 04:43:53] "POST /mail/data HTTP/1.1" 200 - 41 0.014 0.020
web-1  | 2025-12-03 04:43:53,316 1 INFO vfs werkzeug: 172.19.0.1 - - [03/Dec/2025 04:43:53] "POST /discuss/channel/messages HTTP/1.1" 200 - 10 0.005 0.006
web-1  | 2025-12-03 04:43:53,324 1 INFO vfs werkzeug: 172.19.0.1 - - [03/Dec/2025 04:43:53] "POST /discuss/channel/members HTTP/1.1" 200 - 9 0.004 0.006
web-1  | 2025-12-03 04:43:53,541 1 INFO vfs odoo.addons.base.models.ir_cron: Job 'Notification: Notify scheduled messages' (8) starting 
web-1  | 2025-12-03 04:43:53,553 1 INFO vfs odoo.addons.base.models.ir_cron: Job 'Notification: Notify scheduled messages' (8) fully done (#loop 1; done 0; remaining 0; duration 0.01s) 
web-1  | 2025-12-03 04:43:53,558 1 INFO vfs odoo.addons.base.models.ir_cron: Job 'Mail: Email Queue Manager' (3) starting 
web-1  | 2025-12-03 04:43:53,566 1 INFO vfs odoo.addons.base.models.ir_cron: Job 'Mail: Email Queue Manager' (3) fully done (#loop 1; done 0; remaining 0; duration 0.01s) 
web-1  | 2025-12-03 04:43:54,878 1 INFO vfs werkzeug: 172.19.0.1 - - [03/Dec/2025 04:43:54] "GET /web/service-worker.js HTTP/1.1" 200 - 1 0.001 0.003
web-1  | 2025-12-03 04:43:54,885 1 INFO ? werkzeug: 172.19.0.1 - - [03/Dec/2025 04:43:54] "GET /mail/static/lib/idb-keyval/idb-keyval.js HTTP/1.1" 304 - 0 0.000 0.001
web-1  | 2025-12-03 04:43:58,532 1 INFO vfs werkzeug: 172.19.0.1 - - [03/Dec/2025 04:43:58] "POST /web/action/load HTTP/1.1" 200 - 9 0.003 0.005
web-1  | 2025-12-03 04:43:58,598 1 INFO vfs werkzeug: 172.19.0.1 - - [03/Dec/2025 04:43:58] "POST /web/dataset/call_kw/leasing.contract/get_views#leasing.contract.get_views HTTP/1.1" 200 - 37 0.012 0.022
web-1  | 2025-12-03 04:43:58,612 1 INFO vfs werkzeug: 172.19.0.1 - - [03/Dec/2025 04:43:58] "POST /web/dataset/call_kw/leasing.contract/web_search_read#leasing.contract.web_search_read HTTP/1.1" 200 - 3 0.001 0.002
web-1  | 2025-12-03 04:43:58,641 1 INFO ? werkzeug: 172.19.0.1 - - [03/Dec/2025 04:43:58] "GET /web/static/img/smiling_face.svg HTTP/1.1" 304 - 0 0.000 0.002
web-1  | 2025-12-03 04:44:00,355 1 WARNING vfs odoo.domains: Domains don't support NewId, use .ids instead, for ('leasing_contract_id', '=', <NewId 0x7e3b3a5d7ec0>) 
web-1  | 2025-12-03 04:44:00,359 1 INFO vfs werkzeug: 172.19.0.1 - - [03/Dec/2025 04:44:00] "POST /web/dataset/call_kw/leasing.contract/onchange#leasing.contract.onchange HTTP/1.1" 200 - 9 0.004 0.009
web-1  | 2025-12-03 04:44:00,462 1 INFO vfs werkzeug: 172.19.0.1 - - [03/Dec/2025 04:44:00] "GET /web/bundle/web.assets_emoji?lang=en_US&debug=assets HTTP/1.1" 200 - 2 0.001 0.004
web-1  | 2025-12-03 04:44:00,477 1 INFO vfs werkzeug: 172.19.0.1 - - [03/Dec/2025 04:44:00] "GET /web/assets/debug/web.assets_emoji.js HTTP/1.1" 304 - 3 0.001 0.003
web-1  | 2025-12-03 04:44:41,776 1 INFO vfs werkzeug: 172.19.0.1 - - [03/Dec/2025 04:44:41] "POST /web/dataset/call_kw/leasing.vehicle/web_name_search#leasing.vehicle.web_name_search HTTP/1.1" 200 - 3 0.001 0.002
web-1  | 2025-12-03 04:44:53,628 1 INFO vfs odoo.addons.base.models.ir_cron: Job 'Base: Auto-vacuum internal data' (1) starting 
web-1  | 2025-12-03 04:44:53,781 1 INFO vfs odoo.addons.base.models.res_device: GC device logs delete 1 entries 
web-1  | 2025-12-03 04:44:53,821 1 INFO vfs odoo.addons.base.models.res_users: GC 'res.users.apikeys' delete 0 entries 
web-1  | 2025-12-03 04:44:53,849 1 INFO vfs odoo.models.unlink: User #1 deleted ir.cron.progress records with IDs: [1, 2, 3] 
web-1  | 2025-12-03 04:44:53,857 1 INFO vfs odoo.addons.base.models.res_device: GC device logs delete 0 entries 
web-1  | 2025-12-03 04:44:53,928 1 INFO vfs odoo.addons.sms.models.sms_sms: GC'd 0 sms marked for deletion 
web-1  | 2025-12-03 04:44:54,005 1 INFO vfs odoo.addons.base.models.ir_attachment: filestore gc 1 checked, 0 removed 
web-1  | 2025-12-03 04:44:54,085 1 INFO vfs odoo.addons.base.models.res_users: GC'd 0 user log entries 
web-1  | 2025-12-03 04:44:54,129 1 INFO vfs odoo.addons.api_doc.models.ir_attachment: GC'd 0 /doc cached index 
web-1  | 2025-12-03 04:44:54,147 1 INFO vfs odoo.addons.base.models.res_users: GC 'auth_totp.device' delete 0 entries 
web-1  | 2025-12-03 04:44:54,158 1 INFO vfs odoo.addons.base.models.ir_cron: Job 'Base: Auto-vacuum internal data' (1) fully done (#loop 1; done 96; remaining 0; duration 0.53s) 
web-1  | 2025-12-03 04:45:22,874 1 INFO vfs werkzeug: 172.19.0.1 - - [03/Dec/2025 04:45:22] "POST /web/dataset/call_kw/account.journal/web_name_search#account.journal.web_name_search HTTP/1.1" 200 - 7 0.005 0.006
